Data File:	H4L_080116_2_186.AKF
Measurement Programm:	5.6.5

------------------------MEASURING INFOS------------------------
Diagram Title #1	Forces and Moments at Hip Joint
Diagram Title #2	Measured Relative to Bone

Comment #1	Hip Joint III; Gaitanalysis; Sports; Jogging; on Treadmill; Velocity; 8 km/h;
Comment #2	H4L, 60 Months PO  *  

BodyWeight [N]:	807

Implant Type:	Hip Joint III

Axes Directions X, Y, Z:	Lateral, Anterior, Superior
Axes Origin: 	Ball center
Angle of Rotation (Deg):	X = 7,5	Y = -1,7	Z = -18,9
Displacement X, Y, Z (mm):	0	0	0
Activity Code:	Huefte_III_Activities	1P_1_13_8_2_1_1_3	






---------------------------DATA--------------------------------

Number of Data Sets =	2914
Number of analog channels =	0
Time-Offset(sec) =	0.0
Max. Force (N, sec):	5117,20	29,030

Time	Fx	Fy	Fz	F	Mx	My	Mz	Marker
[s]	[N]	[N]	[N]	[N]	[Nm]	[Nm]	[Nm]	[0/1]

29.067	01172.28	-01004.00	-04137.91	04416.39	00001.12	00001.77	-00000.20	1
29.077	01114.88	-00861.99	-03789.43	04042.99	00001.06	00001.58	-00000.10	1
29.087	01051.61	-00713.86	-03417.94	03646.61	00000.97	00001.34	-00000.10	1
29.097	00979.18	-00574.24	-03016.68	03223.18	00000.84	00001.09	-00000.08	1
29.107	00907.36	-00462.83	-02560.69	02755.84	00000.64	00000.88	-00000.14	1
29.318	00856.58	-00396.65	-01981.56	02194.92	00000.39	00000.71	-00000.28	1
29.329	00855.53	-00382.02	-01680.10	01923.69	00000.28	00000.57	-00000.29	1
29.339	00867.53	-00370.00	-01494.15	01766.91	00000.34	00000.40	-00000.26	1
29.350	00873.80	-00355.89	-01345.12	01643.02	00000.27	00000.33	-00000.25	1
29.360	00877.62	-00328.86	-01216.84	01535.93	00000.25	00000.21	-00000.18	1
29.371	00859.68	-00291.50	-01073.99	01406.22	00000.24	00000.16	-00000.13	1
29.381	00835.98	-00248.91	-00919.78	01267.61	00000.20	00000.00	-00000.15	1
29.392	00802.62	-00206.21	-00776.34	01135.53	00000.20	-00000.11	-00000.07	1
29.403	00753.17	-00167.54	-00653.45	01011.10	00000.16	-00000.08	00000.01	1
29.413	00701.81	-00137.15	-00556.58	00906.16	00000.16	-00000.05	00000.00	1
29.424	00661.95	-00112.48	-00490.48	00831.51	00000.20	-00000.08	00000.01	1
29.435	00623.80	-00095.46	-00444.19	00771.71	00000.15	-00000.12	00000.04	1
29.446	00582.34	-00086.80	-00411.58	00718.37	00000.11	-00000.04	00000.02	1
29.456	00550.51	-00080.41	-00396.18	00683.00	00000.13	-00000.04	00000.03	1
29.467	00510.51	-00075.09	-00384.06	00643.24	00000.13	-00000.06	00000.09	1
29.478	00463.64	-00073.95	-00369.90	00597.70	00000.14	-00000.05	00000.07	1
29.488	00410.93	-00072.29	-00358.33	00549.99	00000.17	-00000.12	00000.11	1
29.499	00357.80	-00076.46	-00360.36	00513.54	00000.13	-00000.14	00000.10	1
29.509	00316.65	-00091.39	-00392.18	00512.28	00000.03	-00000.04	00000.04	1
29.520	00299.81	-00117.29	-00465.65	00566.10	-00000.11	00000.12	-00000.04	1
29.530	00304.70	-00142.91	-00578.05	00668.89	-00000.10	00000.18	00000.03	1
29.541	00320.84	-00173.22	-00723.79	00810.44	-00000.14	00000.26	00000.04	1
29.551	00323.48	-00195.46	-00872.85	00951.16	-00000.10	00000.35	00000.14	1
29.561	00318.46	-00216.35	-01037.54	01106.66	-00000.07	00000.44	00000.20	1
29.572	00322.99	-00233.44	-01223.37	01286.65	-00000.07	00000.55	00000.21	1
29.582	00342.04	-00242.08	-01405.89	01467.01	-00000.02	00000.67	00000.20	1
29.592	00374.87	-00240.14	-01560.89	01623.13	00000.14	00000.71	00000.21	1
29.602	00417.27	-00241.33	-01685.38	01752.96	00000.22	00000.72	00000.14	1
29.612	00451.55	-00252.02	-01767.78	01841.86	00000.29	00000.70	00000.09	1
29.623	00472.44	-00267.09	-01819.42	01898.64	00000.34	00000.71	00000.09	1
29.633	00503.79	-00288.99	-01865.78	01954.08	00000.31	00000.66	00000.03	1
29.643	00532.90	-00315.06	-01916.86	02014.35	00000.26	00000.74	00000.05	1
29.653	00538.01	-00346.78	-02001.29	02101.16	00000.20	00000.93	00000.22	1
29.663	00516.41	-00399.63	-02208.12	02302.65	00000.04	00001.40	00000.62	1
29.673	00574.28	-00517.33	-02675.76	02785.16	00000.03	00001.86	00000.63	1
29.682	00733.40	-00681.16	-03311.09	03459.07	00000.20	00002.11	00000.39	1
29.691	00919.07	-00845.56	-03864.49	04061.28	00000.52	00002.16	00000.14	1
29.701	01042.39	-00970.96	-04204.33	04439.12	00000.82	00002.08	00000.13	1
29.710	01101.05	-01067.04	-04408.79	04667.80	00001.00	00002.13	00000.12	1
29.719	01123.14	-01142.74	-04536.26	04810.92	00001.17	00002.23	00000.10	1
29.729	01133.04	-01198.34	-04611.66	04897.67	00001.35	00002.19	00000.14	1
29.738	01141.68	-01234.31	-04630.41	04926.22	00001.31	00002.16	00000.00	1
29.748	01142.06	-01230.92	-04574.07	04872.53	00001.22	00002.16	-00000.14	1
29.757	01139.51	-01188.29	-04447.27	04742.23	00001.13	00002.07	-00000.25	1
29.767	01117.77	-01105.39	-04243.64	04525.46	00001.07	00001.98	-00000.26	1
29.776	01087.45	-00988.76	-03976.38	04239.32	00000.99	00001.84	-00000.22	1
29.786	01029.09	-00839.75	-03647.93	03882.22	00000.92	00001.62	-00000.14	1
29.796	00949.41	-00680.38	-03294.92	03495.83	00000.80	00001.49	-00000.04	1
29.806	00874.22	-00529.93	-02951.62	03123.64	00000.72	00001.31	-00000.02	1
29.816	00809.15	-00404.76	-02630.72	02781.95	00000.65	00001.14	-00000.02	1
29.826	00750.32	-00306.76	-02317.70	02455.37	00000.62	00000.91	00000.06	1
29.836	00709.99	-00253.33	-02001.01	02138.30	00000.53	00000.73	00000.04	1
29.892	00701.16	-00259.26	-01642.62	01804.73	00000.37	00000.70	-00000.01	1
30.002	00740.39	-00305.36	-01570.30	01762.74	00000.20	00000.62	-00000.04	1
30.013	00782.11	-00324.81	-01522.49	01742.18	00000.34	00000.49	-00000.14	1
30.023	00823.83	-00346.62	-01461.20	01712.88	00000.31	00000.43	-00000.25	1
30.034	00844.84	-00342.99	-01364.26	01640.92	00000.36	00000.31	-00000.17	1
30.044	00859.03	-00334.88	-01258.85	01560.38	00000.27	00000.30	-00000.25	1
30.055	00861.06	-00315.54	-01145.93	01467.70	00000.19	00000.21	-00000.23	1
30.065	00842.86	-00284.77	-01019.12	01352.82	00000.15	00000.21	-00000.17	1
30.076	00822.33	-00251.22	-00886.90	01235.28	00000.13	00000.19	-00000.13	1
30.087	00793.84	-00216.82	-00754.10	01116.18	00000.12	00000.13	-00000.11	1
30.097	00754.77	-00183.30	-00633.30	01002.17	00000.11	00000.06	-00000.10	1
30.108	00717.09	-00152.21	-00542.66	00912.07	00000.14	-00000.05	-00000.06	1
30.119	00677.73	-00126.13	-00480.92	00840.54	00000.14	-00000.13	00000.01	1
30.129	00633.01	-00107.44	-00435.04	00775.56	00000.12	-00000.09	00000.05	1
30.140	00593.83	-00094.59	-00406.27	00725.69	00000.14	-00000.07	00000.04	1
30.151	00557.50	-00086.69	-00391.81	00686.91	00000.11	-00000.11	00000.05	1
30.161	00513.85	-00084.13	-00377.63	00643.21	00000.13	-00000.09	00000.07	1
30.172	00466.02	-00083.04	-00365.55	00598.07	00000.18	-00000.14	00000.11	1
30.183	00413.86	-00086.56	-00358.40	00554.28	00000.16	-00000.21	00000.15	1
30.193	00365.06	-00095.79	-00366.36	00525.99	00000.10	-00000.16	00000.12	1
30.204	00331.36	-00111.36	-00400.06	00531.27	00000.01	-00000.05	00000.05	1
30.214	00318.36	-00134.97	-00468.26	00582.10	-00000.14	00000.08	-00000.05	1
30.225	00321.54	-00152.04	-00562.93	00665.88	-00000.10	00000.09	00000.05	1
30.235	00336.07	-00172.63	-00690.20	00786.84	-00000.11	00000.18	00000.06	1
30.246	00336.41	-00182.36	-00815.35	00900.68	-00000.06	00000.23	00000.15	1
30.256	00326.20	-00186.02	-00946.41	01018.19	-00000.02	00000.25	00000.24	1
30.266	00307.59	-00189.28	-01089.82	01148.10	00000.01	00000.38	00000.27	1
30.276	00307.71	-00195.96	-01254.25	01306.23	00000.05	00000.52	00000.25	1
30.287	00327.81	-00207.07	-01426.36	01478.12	00000.06	00000.68	00000.22	1
30.297	00358.10	-00214.55	-01568.65	01623.25	00000.19	00000.78	00000.21	1
30.307	00404.28	-00231.59	-01684.39	01747.64	00000.22	00000.75	00000.05	1
30.317	00436.02	-00251.90	-01757.90	01828.60	00000.28	00000.76	00000.04	1
30.327	00472.70	-00278.41	-01821.57	01902.38	00000.27	00000.70	00000.02	1
30.337	00512.58	-00312.67	-01897.94	01990.65	00000.26	00000.73	00000.03	1
30.348	00542.13	-00352.28	-02014.07	02115.30	00000.26	00000.89	00000.18	1
30.357	00556.73	-00404.93	-02241.44	02344.78	00000.27	00001.30	00000.58	1
30.367	00620.23	-00515.09	-02707.64	02825.12	00000.24	00001.72	00000.57	1
30.376	00758.97	-00668.93	-03335.97	03486.00	00000.31	00002.12	00000.47	1
30.386	00948.10	-00827.73	-03922.43	04119.40	00000.60	00002.24	00000.23	1
30.395	01085.27	-00944.14	-04311.68	04545.30	00000.97	00002.20	00000.19	1
30.404	01156.21	-01026.15	-04542.72	04798.55	00001.21	00002.19	00000.16	1
30.414	01185.73	-01084.93	-04677.78	04946.17	00001.37	00002.21	00000.17	1
30.423	01199.49	-01124.71	-04744.80	05021.64	00001.47	00002.17	00000.15	1
30.432	01206.05	-01137.72	-04737.63	05019.38	00001.49	00002.13	00000.10	1
30.442	01197.30	-01117.84	-04638.23	04918.97	00001.35	00002.07	-00000.05	1
30.451	01178.39	-01062.79	-04464.25	04737.89	00001.19	00002.01	-00000.19	1
30.461	01137.56	-00970.29	-04215.81	04473.09	00001.13	00001.91	-00000.21	1
30.471	01081.94	-00852.20	-03914.78	04149.98	00001.05	00001.76	-00000.17	1
30.480	01015.46	-00721.18	-03593.45	03803.17	00000.93	00001.55	-00000.14	1
30.490	00937.00	-00594.58	-03268.87	03452.10	00000.78	00001.41	-00000.11	1
30.500	00859.80	-00479.06	-02955.71	03115.28	00000.74	00001.28	-00000.10	1
30.510	00789.63	-00381.11	-02656.21	02797.18	00000.69	00001.08	-00000.08	1
30.521	00723.72	-00303.64	-02365.26	02492.07	00000.64	00000.95	-00000.09	1
30.531	00675.99	-00253.91	-02093.68	02214.71	00000.58	00000.82	-00000.09	1
30.541	00651.54	-00236.53	-01852.60	01978.03	00000.53	00000.78	-00000.02	1
30.705	00717.25	-00281.43	-01687.40	01854.98	00000.35	00000.74	-00000.11	1
30.715	00773.34	-00310.77	-01574.34	01781.34	00000.40	00000.57	-00000.17	1
30.726	00814.04	-00331.08	-01462.64	01706.34	00000.33	00000.48	-00000.31	1
30.736	00833.94	-00332.89	-01335.77	01609.52	00000.30	00000.44	-00000.25	1
30.747	00856.07	-00326.07	-01211.48	01518.83	00000.23	00000.29	-00000.30	1
30.757	00853.15	-00302.02	-01068.52	01400.29	00000.21	00000.21	-00000.23	1
30.768	00839.11	-00269.06	-00909.55	01266.41	00000.21	00000.15	-00000.19	1
30.778	00814.25	-00233.42	-00751.05	01132.06	00000.16	00000.07	-00000.18	1
30.789	00786.51	-00196.79	-00616.96	01018.80	00000.18	-00000.03	-00000.12	1
30.800	00753.22	-00164.12	-00518.72	00929.17	00000.14	-00000.11	-00000.07	1
30.810	00714.18	-00135.44	-00449.59	00854.71	00000.08	-00000.18	-00000.02	1
30.821	00670.51	-00112.45	-00400.30	00788.97	00000.06	-00000.11	-00000.01	1
30.832	00631.22	-00093.77	-00374.79	00740.07	00000.09	-00000.04	00000.02	1
30.842	00591.32	-00080.93	-00359.23	00696.61	00000.12	-00000.07	00000.08	1
30.853	00551.30	-00075.57	-00350.59	00657.69	00000.15	-00000.11	00000.07	1
30.864	00504.02	-00075.90	-00348.23	00617.30	00000.11	-00000.16	00000.12	1
30.874	00449.71	-00086.01	-00348.41	00575.34	00000.00	-00000.09	00000.02	1
30.885	00393.93	-00096.21	-00356.14	00539.70	-00000.05	-00000.06	-00000.05	1
30.896	00345.21	-00109.59	-00386.64	00529.78	-00000.14	-00000.01	-00000.07	1
30.906	00316.44	-00126.04	-00454.68	00568.12	-00000.16	00000.04	-00000.03	1
30.917	00312.29	-00147.94	-00564.92	00662.22	-00000.15	00000.15	00000.03	1
30.927	00318.55	-00168.43	-00702.30	00789.34	-00000.17	00000.29	00000.07	1
30.938	00330.04	-00184.92	-00859.55	00939.12	-00000.13	00000.36	00000.16	1
30.948	00316.43	-00195.63	-01007.91	01074.37	-00000.07	00000.50	00000.24	1
30.958	00297.56	-00207.17	-01167.35	01222.36	-00000.06	00000.68	00000.25	1
30.969	00304.69	-00215.65	-01339.67	01390.70	00000.04	00000.72	00000.26	1
30.979	00337.81	-00223.56	-01504.81	01558.38	00000.11	00000.69	00000.19	1
30.989	00375.54	-00229.88	-01638.15	01696.29	00000.18	00000.73	00000.12	1
30.999	00418.56	-00239.31	-01734.08	01799.86	00000.28	00000.71	00000.08	1
31.010	00447.50	-00254.71	-01795.83	01868.19	00000.33	00000.68	00000.09	1
31.020	00479.97	-00278.50	-01855.47	01936.67	00000.32	00000.65	00000.07	1
31.030	00508.32	-00307.60	-01920.38	02010.19	00000.29	00000.72	00000.11	1
31.040	00519.92	-00336.70	-02014.02	02107.12	00000.31	00000.92	00000.29	1
31.050	00507.81	-00376.29	-02201.96	02290.88	00000.31	00001.28	00000.67	1
31.060	00563.84	-00476.85	-02633.08	02734.67	00000.25	00001.68	00000.52	1
31.070	00677.41	-00610.50	-03193.46	03321.11	00000.32	00001.99	00000.38	1
31.079	00829.26	-00756.06	-03713.39	03879.24	00000.62	00002.06	00000.22	1
31.089	00945.90	-00884.20	-04073.21	04274.06	00000.87	00002.09	00000.13	1
31.098	01002.79	-00983.60	-04286.35	04510.64	00001.05	00002.12	00000.13	1
31.107	01036.15	-01063.34	-04431.21	04673.32	00001.17	00002.13	00000.11	1
31.117	01055.13	-01127.70	-04523.38	04779.75	00001.23	00002.20	00000.04	1
31.126	01076.68	-01161.49	-04558.99	04826.25	00001.32	00002.11	00000.00	1
31.136	01101.75	-01163.73	-04532.16	04807.14	00001.25	00002.06	-00000.10	1
31.145	01118.74	-01122.88	-04427.68	04702.85	00001.16	00002.00	-00000.19	1
31.154	01110.60	-01037.60	-04238.41	04502.69	00001.13	00001.95	-00000.15	1
31.164	01088.63	-00921.90	-03973.43	04221.75	00001.03	00001.85	-00000.13	1
31.174	01042.11	-00776.24	-03634.96	03860.25	00000.94	00001.66	-00000.04	1
31.183	00975.37	-00623.30	-03232.85	03433.82	00000.81	00001.48	-00000.01	1
31.193	00893.22	-00482.15	-02730.52	02913.08	00000.60	00001.31	-00000.01	1
31.384	00787.01	-00372.50	-01981.40	02164.28	00000.32	00000.99	-00000.06	1
31.395	00755.07	-00326.59	-01649.36	01843.14	00000.30	00000.73	-00000.08	1
31.405	00753.55	-00320.58	-01506.03	01714.27	00000.19	00000.70	-00000.18	1
31.416	00786.05	-00330.98	-01432.70	01667.35	00000.31	00000.54	-00000.29	1
31.426	00820.95	-00351.17	-01363.63	01629.96	00000.22	00000.50	-00000.29	1
31.437	00853.56	-00360.89	-01301.00	01597.31	00000.21	00000.41	-00000.26	1
31.447	00869.94	-00357.16	-01227.72	01546.50	00000.16	00000.38	-00000.21	1
31.458	00895.53	-00342.35	-01160.84	01505.57	00000.12	00000.23	-00000.26	1
31.468	00902.87	-00311.77	-01067.24	01432.26	00000.12	00000.20	-00000.20	1
31.479	00902.96	-00271.78	-00950.93	01339.21	00000.15	00000.07	-00000.18	1
31.490	00892.67	-00229.67	-00833.07	01242.43	00000.16	-00000.09	-00000.14	1
31.500	00864.96	-00189.40	-00726.20	01145.16	00000.15	-00000.17	-00000.05	1
31.511	00823.24	-00155.02	-00639.56	01053.95	00000.12	-00000.14	00000.02	1
31.521	00778.79	-00128.09	-00571.80	00974.62	00000.11	-00000.09	00000.05	1
31.532	00732.49	-00107.86	-00520.18	00904.85	00000.13	-00000.03	00000.04	1
31.543	00687.48	-00094.96	-00480.60	00844.17	00000.13	-00000.12	00000.05	1
31.553	00630.61	-00087.95	-00444.05	00776.27	00000.10	-00000.21	00000.07	1
31.564	00566.46	-00091.07	-00416.75	00709.12	00000.04	-00000.22	00000.09	1
31.575	00507.50	-00105.82	-00406.02	00658.49	-00000.01	-00000.26	00000.06	1
31.585	00461.71	-00132.93	-00423.63	00640.55	-00000.01	-00000.25	00000.04	1
31.596	00434.33	-00174.68	-00473.62	00665.94	-00000.11	-00000.16	-00000.08	1
31.606	00428.96	-00217.54	-00559.78	00738.03	-00000.15	-00000.11	-00000.07	1
31.616	00435.32	-00256.83	-00670.82	00839.92	-00000.10	-00000.06	-00000.01	1
31.627	00432.52	-00289.12	-00785.94	00942.53	-00000.12	00000.07	00000.04	1
31.637	00421.56	-00304.37	-00905.23	01043.93	-00000.10	00000.13	00000.15	1
31.648	00396.84	-00305.47	-01030.49	01145.73	-00000.08	00000.29	00000.26	1
31.658	00374.96	-00301.06	-01173.68	01268.36	-00000.08	00000.49	00000.33	1
31.668	00367.18	-00290.50	-01328.26	01408.37	-00000.02	00000.65	00000.31	1
31.678	00381.08	-00276.09	-01479.19	01552.24	00000.10	00000.71	00000.27	1
31.689	00402.58	-00261.95	-01608.43	01678.61	00000.14	00000.71	00000.18	1
31.699	00426.32	-00255.46	-01709.60	01780.38	00000.23	00000.75	00000.19	1
31.709	00445.38	-00255.41	-01774.20	01846.99	00000.28	00000.71	00000.12	1
31.719	00470.23	-00261.68	-01807.72	01886.12	00000.30	00000.63	00000.03	1
31.729	00484.97	-00264.97	-01809.93	01892.41	00000.36	00000.65	00000.04	1
31.739	00494.94	-00266.51	-01803.88	01889.44	00000.38	00000.65	00000.07	1
31.750	00498.42	-00273.55	-01827.53	01913.93	00000.38	00000.69	00000.16	1
31.760	00478.00	-00295.42	-01944.58	02024.14	00000.36	00001.00	00000.42	1
31.769	00483.59	-00362.63	-02289.41	02367.86	00000.30	00001.40	00000.49	1
31.779	00544.86	-00474.29	-02785.13	02877.28	00000.21	00001.85	00000.46	1
31.788	00689.37	-00610.66	-03309.58	03435.33	00000.47	00001.94	00000.26	1
31.798	00804.03	-00734.81	-03675.49	03833.49	00000.73	00001.89	00000.15	1
31.807	00859.90	-00833.81	-03881.46	04062.07	00000.96	00001.87	00000.14	1
31.817	00872.88	-00914.36	-03993.73	04189.01	00001.03	00001.98	00000.09	1
31.826	00879.18	-00978.71	-04047.66	04256.10	00001.09	00002.06	00000.09	1
31.836	00889.97	-01016.12	-04045.66	04265.20	00001.12	00002.03	00000.04	1
31.846	00896.90	-01019.91	-03975.86	04201.45	00001.08	00001.95	-00000.04	1
31.855	00902.80	-00985.50	-03845.14	04070.80	00001.02	00001.83	-00000.11	1
31.865	00905.07	-00913.50	-03653.83	03873.51	00001.05	00001.66	-00000.09	1
31.875	00899.97	-00811.58	-03413.46	03622.19	00000.98	00001.46	-00000.12	1
31.885	00880.15	-00684.60	-03133.99	03326.44	00000.92	00001.29	-00000.05	1
31.895	00847.39	-00553.03	-02838.21	03013.20	00000.76	00001.16	-00000.03	1
31.905	00811.73	-00439.58	-02523.90	02687.42	00000.62	00001.01	-00000.08	1
31.915	00801.04	-00362.73	-02185.56	02355.82	00000.59	00000.72	-00000.04	1
32.127	00842.21	-00365.60	-01767.74	01991.95	00000.51	00000.47	-00000.19	1
32.137	00863.31	-00366.56	-01497.46	01766.94	00000.36	00000.29	-00000.38	1
32.148	00867.29	-00350.28	-01282.49	01587.35	00000.34	00000.19	-00000.20	1
32.158	00861.12	-00322.69	-01118.98	01448.37	00000.30	00000.07	-00000.17	1
32.169	00840.64	-00284.28	-00976.72	01319.65	00000.26	-00000.04	-00000.16	1
32.179	00805.32	-00236.75	-00831.32	01181.39	00000.27	-00000.10	-00000.11	1
32.190	00751.23	-00185.58	-00675.97	01027.49	00000.28	-00000.23	-00000.06	1
32.201	00676.77	-00136.06	-00520.43	00864.51	00000.22	-00000.31	-00000.06	1
32.211	00601.94	-00094.33	-00393.93	00725.54	00000.12	-00000.35	-00000.04	1
32.222	00545.61	-00063.30	-00315.40	00633.38	00000.02	-00000.35	-00000.03	1
32.232	00508.91	-00044.58	-00277.23	00581.24	-00000.03	-00000.33	-00000.06	1
32.243	00487.74	-00039.76	-00269.77	00558.79	-00000.05	-00000.25	-00000.12	1
32.253	00474.09	-00044.71	-00284.08	00554.49	-00000.04	-00000.18	-00000.17	1
32.264	00459.26	-00058.83	-00312.20	00558.44	-00000.06	-00000.17	-00000.18	1
32.275	00442.14	-00083.66	-00357.30	00574.58	-00000.10	-00000.15	-00000.17	1
32.285	00428.25	-00118.41	-00424.31	00614.38	-00000.18	-00000.17	-00000.16	1
32.295	00422.36	-00156.64	-00515.65	00684.70	-00000.14	-00000.09	-00000.12	1
32.306	00425.46	-00200.19	-00626.81	00783.57	-00000.20	00000.03	-00000.16	1
32.316	00426.47	-00228.38	-00736.75	00881.38	-00000.11	00000.07	00000.01	1
32.327	00424.42	-00251.24	-00842.67	00976.40	-00000.11	00000.13	00000.03	1
32.337	00420.17	-00262.97	-00949.73	01071.30	-00000.10	00000.14	00000.05	1
32.348	00408.51	-00261.44	-01054.14	01160.37	00000.00	00000.21	00000.15	1
32.358	00380.92	-00254.15	-01146.78	01234.83	00000.06	00000.36	00000.23	1
32.368	00358.84	-00248.23	-01235.39	01310.19	00000.11	00000.38	00000.25	1
32.378	00356.44	-00244.18	-01325.19	01393.85	00000.15	00000.39	00000.20	1
32.389	00371.68	-00244.55	-01411.59	01480.04	00000.13	00000.47	00000.13	1
32.399	00396.03	-00245.58	-01476.59	01548.38	00000.14	00000.55	00000.06	1
32.409	00430.43	-00249.80	-01525.30	01604.43	00000.20	00000.52	00000.00	1
32.419	00451.62	-00260.82	-01550.31	01635.68	00000.20	00000.48	-00000.03	1
32.430	00469.71	-00270.63	-01557.12	01648.78	00000.29	00000.43	00000.00	1
32.440	00484.41	-00281.07	-01560.49	01657.94	00000.25	00000.47	-00000.01	1
32.450	00493.68	-00290.52	-01572.25	01673.35	00000.22	00000.53	00000.03	1
32.460	00510.10	-00304.77	-01632.99	01737.74	00000.19	00000.58	00000.07	1
32.471	00508.43	-00337.30	-01781.82	01883.39	00000.01	00000.86	00000.12	1
32.481	00506.16	-00404.91	-02128.58	02225.08	-00000.18	00001.40	00000.24	1
32.490	00570.63	-00524.29	-02677.84	02787.71	-00000.06	00001.86	00000.37	1
32.500	00731.46	-00680.47	-03317.36	03464.53	00000.23	00002.02	00000.11	1
32.509	00887.71	-00825.73	-03803.52	03992.07	00000.61	00002.04	00000.04	1
32.518	00990.12	-00947.01	-04126.73	04348.23	00000.86	00002.08	00000.04	1
32.528	01040.05	-01034.97	-04327.21	04569.21	00001.03	00002.15	00000.03	1
32.537	01063.52	-01095.34	-04449.39	04704.03	00001.20	00002.20	00000.05	1
32.547	01080.66	-01132.64	-04499.07	04763.65	00001.23	00002.20	-00000.07	1
32.556	01075.62	-01124.12	-04449.63	04713.79	00001.29	00002.11	-00000.04	1
32.566	01062.08	-01084.63	-04323.72	04582.46	00001.16	00002.02	-00000.16	1
32.575	01044.07	-01009.81	-04125.51	04373.75	00001.07	00001.98	-00000.20	1
32.585	01034.57	-00904.33	-03862.85	04099.97	00000.99	00001.86	-00000.18	1
32.595	01016.35	-00768.75	-03504.65	03729.14	00000.94	00001.65	-00000.09	1
32.605	00987.16	-00622.57	-02989.88	03209.59	00000.76	00001.31	-00000.18	1
32.814	00929.66	-00472.71	-02151.59	02391.04	00000.47	00000.81	-00000.28	1
32.825	00919.88	-00415.51	-01709.32	01985.09	00000.36	00000.55	-00000.40	1
32.835	00895.96	-00373.79	-01423.00	01722.61	00000.33	00000.39	-00000.24	1
32.846	00880.34	-00340.95	-01237.88	01556.79	00000.27	00000.28	-00000.21	1
32.856	00863.35	-00307.69	-01096.98	01429.48	00000.22	00000.18	-00000.18	1
32.867	00832.57	-00269.67	-00957.14	01296.92	00000.18	00000.18	-00000.14	1
32.877	00795.75	-00229.03	-00809.02	01157.66	00000.18	00000.10	-00000.11	1
32.888	00755.67	-00187.64	-00668.42	01026.17	00000.24	-00000.03	-00000.09	1
32.899	00708.26	-00149.38	-00550.15	00909.18	00000.21	-00000.12	-00000.04	1
32.909	00657.04	-00120.27	-00467.69	00815.41	00000.12	-00000.14	00000.02	1
32.920	00608.25	-00100.26	-00415.50	00743.41	00000.08	-00000.07	00000.01	1
32.931	00570.53	-00085.76	-00391.81	00697.40	00000.11	-00000.07	00000.03	1
32.941	00531.90	-00078.78	-00381.99	00659.57	00000.10	-00000.04	00000.05	1
32.952	00491.13	-00075.87	-00373.69	00621.78	00000.14	-00000.06	00000.05	1
32.963	00445.51	-00078.66	-00369.38	00584.04	00000.11	-00000.07	00000.09	1
32.973	00395.55	-00091.86	-00369.08	00548.74	00000.04	00000.01	-00000.01	1
32.984	00349.61	-00110.74	-00380.54	00528.49	00000.01	-00000.01	-00000.04	1
32.995	00312.10	-00139.77	-00417.70	00539.82	-00000.07	-00000.01	-00000.09	1
33.005	00290.69	-00174.77	-00483.99	00591.01	-00000.14	00000.02	-00000.14	1
33.016	00294.69	-00207.54	-00590.25	00691.60	-00000.10	00000.09	-00000.02	1
33.026	00315.20	-00237.85	-00717.62	00819.09	-00000.12	00000.20	00000.02	1
33.036	00345.34	-00254.77	-00856.86	00958.32	-00000.11	00000.25	00000.09	1
33.047	00358.70	-00254.27	-00980.25	01074.34	-00000.09	00000.39	00000.17	1
33.057	00359.49	-00240.69	-01087.60	01170.49	-00000.06	00000.43	00000.22	1
